date,fz,reg_num,reg_num_href,stage,p_object,organization_type,organization_name,organization_href,s_price,posted,updated,ending,documents_href
"Thu, 02 May 2024 09:01:49 +0000",44-ФЗ Электронный аукцион,№ 0853500000323006337,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0853500000323006337,Определение поставщика завершено,на поставку приборов учёта расхода газа с разработкой методик выполнения измерений.,"Организация, осуществляющая размещение","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ОРЕНБУРГСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2198858,"81 933,32 ₽",20.07.2023,01.08.2023,28.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0853500000323006337
"Thu, 02 May 2024 09:01:49 +0000",223-ФЗ Прочие,№ 32312631191,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=15575810,Закупка завершена,"Оказание услуг по техническому обслуживанию тепловых пунктов, приточно-вытяжных установок, приборов учёта тепловой энергии на объектах МАУ СОК «Горняк»",Заказчик,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""ГОРНЯК""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=111851,"1 300 000,00 ₽",31.07.2023,31.07.2023,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=15575810
"Thu, 02 May 2024 09:01:49 +0000",44-ФЗ Электронный аукцион,№ 0126100004623000029,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0126100004623000029,Определение поставщика завершено,Выполнение работ по замене прибора учёта тепловой энергии в здании Белгородского областного суда,Заказчик,БЕЛГОРОДСКИЙ ОБЛАСТНОЙ СУД,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=702986,"314 790,00 ₽",18.07.2023,28.07.2023,26.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0126100004623000029
"Thu, 02 May 2024 09:01:49 +0000",44-ФЗ Электронный аукцион,№ 0843500000223004614,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0843500000223004614,Определение поставщика завершено,Оказание услуг по периодической поверке приборов узла учёта тепловой энергии,"Организация, осуществляющая размещение","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И БУХГАЛТЕРСКОГО УЧЕТА КУРГАНСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2202027,"27 286,67 ₽",18.07.2023,27.07.2023,27.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0843500000223004614
"Thu, 02 May 2024 09:01:49 +0000",223-ФЗ Прочие,№ 32312618288,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=15562298,Закупка завершена,Оказание услуг по поверке приборов учёта тепловой энергии,Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УВИНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ ЖИЛИЩНО-КОММУНАЛЬНЫМ ХОЗЯЙСТВОМ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=43508,"747 514,29 ₽",26.07.2023,27.07.2023,02.08.2023,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=15562298
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Запрос котировок в электронной форме,№ 0371100005423000032,https://zakupki.gov.ru/epz/order/notice/zk20/view/common-info.html?regNumber=0371100005423000032,Определение поставщика завершено,Поставка приборов учёта электроэнергии,Заказчик,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 1 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=671125,"70 463,73 ₽",17.07.2023,26.07.2023,24.07.2023,https://zakupki.gov.ru/epz/order/notice/zk20/view/documents.html?regNumber=0371100005423000032
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Электронный аукцион,№ 0361200015023004325,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0361200015023004325,Определение поставщика завершено,Оказание услуг по очередной поверке приборов учёта тепловой энергии,"Организация, осуществляющая размещение","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1393813,"260 532,00 ₽",13.07.2023,26.07.2023,26.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0361200015023004325
"Thu, 02 May 2024 09:01:50 +0000","223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя)",№ 32312605830,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=15544251,Закупка завершена,ОКАЗАНИЕ УСЛУГ ПО ПРОВЕДЕНИЮ ГОСПОВЕРКИ ПРИБОРОВ УЧЁТА ТЕПЛОВОЙ ЭНЕРГИИ,Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОРОССИЙСКАЯ ТЕПЛОВАЯ ГЕНЕРАЦИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=578577,"120 252,00 ₽",21.07.2023,21.07.2023,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=15544251
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Электронный аукцион,№ 0862300039623000150,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0862300039623000150,Определение поставщика завершено,"Выполнение работ по техническому перевооружению узла коммерческого учёта холодного водоснабжения Городской котельной по адресу: Свердловская область, г. Заречный, ул. Попова, западнее СТ «Электрон»","Организация, осуществляющая размещение","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЗАРЕЧНЫЙ ""УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2061849,"1 219 214,51 ₽",13.07.2023,21.07.2023,21.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0862300039623000150
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Электронный аукцион,№ 0523300002023000045,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0523300002023000045,Определение поставщика завершено,Оказание услуг по поверке приборов учёта тепловой энергии,Заказчик,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА БЛАГОВЕЩЕНСКА ""ГОРОДСКОЙ СЕРВИСНО-ТОРГОВЫЙ КОМПЛЕКС""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1596617,"145 649,33 ₽",12.07.2023,21.07.2023,20.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0523300002023000045
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Электронный аукцион,№ 0348100061323000017,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0348100061323000017,Определение поставщика завершено,"Выполнение комплекса работ по комплектации, монтажу и пуско-наладке на установку узлов учёта тепловой энергии и теплоносителя в здании МУ МВД России ""Щёлковское"", по адресу: Московская область, Щёлковский район, 31 км.",Заказчик,"МЕЖМУНИЦИПАЛЬНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЩЕЛКОВСКОЕ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=729149,"472 000,00 ₽",11.07.2023,20.07.2023,19.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0348100061323000017
"Thu, 02 May 2024 09:01:50 +0000",44-ФЗ Электронный аукцион,№ 0348100061323000016,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0348100061323000016,Определение поставщика завершено,"Выполнение комплекса работ по комплектации, монтажу и пуско-наладке на установку узлов учёта тепловой энергии и теплоносителя в здании МУ МВД России ""Щёлковское"", по адресу: Московская область, Щёлковский район, городской округ Лосино-Петровский, ул. Первомайская, д. 19",Заказчик,"МЕЖМУНИЦИПАЛЬНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЩЕЛКОВСКОЕ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=729149,"347 000,00 ₽",11.07.2023,20.07.2023,19.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0348100061323000016
"Thu, 02 May 2024 09:01:51 +0000",44-ФЗ Электронный аукцион,№ 0342300000123000971,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0342300000123000971,Определение поставщика завершено,Оказание услуг по поверке приборов учёта тепловой энергии,"Организация, осуществляющая размещение",ДЕПАРТАМЕНТ ФИНАНСОВ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА САМАРА,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=800621,"8 700,00 ₽",11.07.2023,20.07.2023,20.07.2023,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0342300000123000971
